samplingID;date;station;sample;number of shrimp;length
178;15/05/1995;1;2;1;10
178;15/05/1995;1;2;1;13
178;15/05/1995;1;3;1;7
178;15/05/1995;1;3;1;12
178;15/05/1995;1;3;2;13
178;15/05/1995;1;4;1;19
178;15/05/1995;1;4;2;7
178;15/05/1995;1;4;2;11
178;15/05/1995;1;4;1;13
178;15/05/1995;2;1;1;11
178;15/05/1995;2;2;1;13
178;15/05/1995;2;2;1;18
178;15/05/1995;3;1;1;11
178;15/05/1995;3;1;1;8
178;15/05/1995;3;1;1;10
178;15/05/1995;3;2;1;12
178;15/05/1995;3;2;2;16
178;15/05/1995;3;2;3;8
178;15/05/1995;3;2;1;13
178;15/05/1995;3;3;1;13
178;15/05/1995;3;3;1;18
178;15/05/1995;3;3;1;9
178;15/05/1995;3;3;1;17
179;24/05/1995;1;1;1;8
179;24/05/1995;1;2;3;8
179;24/05/1995;1;2;2;6
179;24/05/1995;1;2;1;10
179;24/05/1995;1;3;1;12
179;24/05/1995;1;3;1;24
179;24/05/1995;1;4;1;12
179;24/05/1995;1;4;1;16
179;24/05/1995;2;1;1;6
179;24/05/1995;2;1;1;7
179;24/05/1995;2;2;1;19
179;24/05/1995;2;2;1;11
179;24/05/1995;2;2;1;6
179;24/05/1995;2;2;1;8
179;24/05/1995;2;3;2;6
179;24/05/1995;2;3;1;11
179;24/05/1995;2;3;1;14
179;24/05/1995;2;3;3;16
179;24/05/1995;3;1;1;8
179;24/05/1995;3;1;1;16
179;24/05/1995;3;1;1;12
179;24/05/1995;3;2;1;12
179;24/05/1995;3;2;2;10
179;24/05/1995;3;2;1;17
179;24/05/1995;3;3;2;7
179;24/05/1995;3;3;1;13
179;24/05/1995;3;3;2;16
179;24/05/1995;3;4;1;17
179;24/05/1995;3;4;2;10
179;24/05/1995;3;4;1;7
180;01/06/1995;1;1;1;8
180;01/06/1995;1;1;1;20
180;01/06/1995;1;1;1;22
180;01/06/1995;1;1;2;7
180;01/06/1995;1;2;1;12
180;01/06/1995;1;2;2;7
180;01/06/1995;1;3;1;8
180;01/06/1995;1;3;2;9
180;01/06/1995;1;4;1;10
180;01/06/1995;1;4;1;13
180;01/06/1995;1;4;1;6
180;01/06/1995;1;4;1;11
180;01/06/1995;2;1;1;15
180;01/06/1995;2;1;1;13
180;01/06/1995;2;2;1;13
180;01/06/1995;2;2;1;20
180;01/06/1995;2;2;2;14
180;01/06/1995;2;2;1;12
180;01/06/1995;2;2;2;10
180;01/06/1995;2;2;1;9
180;01/06/1995;2;2;1;8
180;01/06/1995;2;3;1;17
180;01/06/1995;2;3;2;15
180;01/06/1995;2;3;1;16
180;01/06/1995;2;3;2;11
180;01/06/1995;2;3;2;10
180;01/06/1995;2;4;1;13
180;01/06/1995;2;4;1;11
180;01/06/1995;2;4;1;10
180;01/06/1995;2;4;1;7
180;01/06/1995;2;4;1;8
180;01/06/1995;3;1;1;9
180;01/06/1995;3;1;3;8
180;01/06/1995;3;1;1;11
180;01/06/1995;3;1;1;25
180;01/06/1995;3;2;1;7
180;01/06/1995;3;2;2;9
180;01/06/1995;3;3;1;17
180;01/06/1995;3;3;2;7
180;01/06/1995;3;3;1;8
180;01/06/1995;3;3;1;10
180;01/06/1995;3;3;1;15
180;01/06/1995;3;3;2;13
180;01/06/1995;3;4;3;8
180;01/06/1995;3;4;1;12
180;01/06/1995;3;4;1;9
181;12/06/1995;1;1;2;13
181;12/06/1995;1;1;1;20
181;12/06/1995;1;1;1;17
181;12/06/1995;1;2;1;11
181;12/06/1995;1;2;2;16
181;12/06/1995;1;3;1;11
181;12/06/1995;1;3;1;14
181;12/06/1995;1;3;4;15
181;12/06/1995;1;3;1;18
181;12/06/1995;1;4;1;12
181;12/06/1995;1;4;1;15
181;12/06/1995;1;4;1;17
181;12/06/1995;2;1;2;23
181;12/06/1995;2;1;1;22
181;12/06/1995;2;2;1;14
181;12/06/1995;2;2;1;24
181;12/06/1995;2;2;1;23
181;12/06/1995;2;3;3;10
181;12/06/1995;2;3;1;26
181;12/06/1995;2;3;1;13
181;12/06/1995;2;4;1;17
181;12/06/1995;2;4;2;18
181;12/06/1995;2;4;1;24
181;12/06/1995;2;4;1;21
181;12/06/1995;2;4;3;6
181;12/06/1995;2;4;1;4
181;12/06/1995;3;1;2;10
181;12/06/1995;3;1;2;11
181;12/06/1995;3;1;1;15
181;12/06/1995;3;1;1;23
181;12/06/1995;3;2;1;16
181;12/06/1995;3;2;1;11
181;12/06/1995;3;2;1;13
181;12/06/1995;3;2;1;22
181;12/06/1995;3;3;1;9
181;12/06/1995;3;3;2;10
181;12/06/1995;3;3;2;12
181;12/06/1995;3;3;1;21
181;12/06/1995;3;3;1;43
181;12/06/1995;3;4;2;10
181;12/06/1995;3;4;2;12
181;12/06/1995;3;4;1;17
181;12/06/1995;3;4;1;21
182;22/06/1995;1;1;1;11
182;22/06/1995;1;1;1;14
182;22/06/1995;1;1;1;21
182;22/06/1995;1;1;1;19
182;22/06/1995;1;2;2;8
182;22/06/1995;1;2;2;9
182;22/06/1995;1;2;1;19
182;22/06/1995;1;3;1;14
182;22/06/1995;1;3;1;16
182;22/06/1995;1;3;1;19
182;22/06/1995;1;3;1;23
182;22/06/1995;1;4;1;14
182;22/06/1995;1;4;1;16
182;22/06/1995;1;4;1;18
182;22/06/1995;2;1;1;22
182;22/06/1995;2;1;1;21
182;22/06/1995;2;1;2;9
182;22/06/1995;2;1;1;15
182;22/06/1995;2;1;1;12
182;22/06/1995;2;1;1;11
182;22/06/1995;2;1;1;10
182;22/06/1995;2;1;2;20
182;22/06/1995;2;1;1;7
182;22/06/1995;2;2;1;20
182;22/06/1995;2;2;1;23
182;22/06/1995;2;2;1;11
182;22/06/1995;2;2;1;13
182;22/06/1995;2;2;2;9
182;22/06/1995;2;2;1;18
182;22/06/1995;2;3;1;22
182;22/06/1995;2;3;1;12
182;22/06/1995;2;3;1;11
182;22/06/1995;2;3;2;8
182;22/06/1995;2;4;1;25
182;22/06/1995;2;4;1;10
182;22/06/1995;2;4;1;22
182;22/06/1995;3;1;1;24
182;22/06/1995;3;1;1;22
182;22/06/1995;3;1;1;13
182;22/06/1995;3;1;2;9
182;22/06/1995;3;1;2;8
182;22/06/1995;3;2;1;11
182;22/06/1995;3;2;2;10
182;22/06/1995;3;2;1;8
182;22/06/1995;3;2;1;12
182;22/06/1995;3;2;1;13
182;22/06/1995;3;2;1;30
182;22/06/1995;3;2;1;22
182;22/06/1995;3;2;1;19
182;22/06/1995;3;2;2;16
182;22/06/1995;3;2;1;14
182;22/06/1995;3;3;1;16
182;22/06/1995;3;3;1;11
182;22/06/1995;3;3;1;21
182;22/06/1995;3;3;1;19
182;22/06/1995;3;3;1;12
182;22/06/1995;3;3;1;13
182;22/06/1995;3;3;1;9
182;22/06/1995;3;4;1;29
182;22/06/1995;3;4;1;20
182;22/06/1995;3;4;1;19
182;22/06/1995;3;4;1;7
183;04/07/1995;1;1;1;12
183;04/07/1995;1;1;1;18
183;04/07/1995;1;1;1;23
183;04/07/1995;1;2;1;14
183;04/07/1995;1;3;1;17
183;04/07/1995;1;3;1;11
183;04/07/1995;1;3;1;16
183;04/07/1995;1;4;1;9
183;04/07/1995;1;4;1;19
183;04/07/1995;1;4;1;11
183;04/07/1995;1;4;1;14
183;04/07/1995;2;1;1;15
183;04/07/1995;2;1;2;16
183;04/07/1995;2;2;1;13
183;04/07/1995;2;3;2;8
183;04/07/1995;2;3;1;14
183;04/07/1995;2;4;1;17
183;04/07/1995;2;4;1;13
183;04/07/1995;2;4;2;11
183;04/07/1995;3;1;1;12
183;04/07/1995;3;1;1;8
183;04/07/1995;3;1;1;25
183;04/07/1995;3;2;1;18
183;04/07/1995;3;2;1;16
183;04/07/1995;3;2;1;9
183;04/07/1995;3;3;1;8
183;04/07/1995;3;3;1;9
183;04/07/1995;3;3;1;12
183;04/07/1995;3;3;1;13
183;04/07/1995;3;3;1;16
183;04/07/1995;3;3;1;17
183;04/07/1995;3;3;1;21
183;04/07/1995;3;4;1;15
183;04/07/1995;3;4;1;14
183;04/07/1995;3;4;1;9
183;04/07/1995;3;4;1;11
183;04/07/1995;3;4;2;8
184;12/07/1995;1;1;1;19
184;12/07/1995;1;1;1;15
184;12/07/1995;1;2;1;15
184;12/07/1995;1;2;1;14
184;12/07/1995;1;3;1;18
184;12/07/1995;1;3;1;22
184;12/07/1995;1;4;1;12
184;12/07/1995;1;4;1;16
184;12/07/1995;1;4;1;17
184;12/07/1995;1;4;1;18
184;12/07/1995;2;1;1;19
184;12/07/1995;2;1;1;16
184;12/07/1995;2;1;1;10
184;12/07/1995;2;1;1;15
184;12/07/1995;2;2;2;13
184;12/07/1995;2;2;1;14
184;12/07/1995;2;3;1;17
184;12/07/1995;2;3;1;13
184;12/07/1995;2;3;1;8
184;12/07/1995;2;4;1;10
184;12/07/1995;3;1;1;8
184;12/07/1995;3;1;1;11
184;12/07/1995;3;1;1;14
184;12/07/1995;3;2;2;18
184;12/07/1995;3;3;2;17
184;12/07/1995;3;3;1;8
184;12/07/1995;3;3;1;20
184;12/07/1995;3;4;2;9
184;12/07/1995;3;4;1;15
185;24/07/1995;1;1;1;8
185;24/07/1995;1;1;1;21
185;24/07/1995;1;2;1;8
185;24/07/1995;2;1;1;19
185;24/07/1995;2;1;1;16
185;24/07/1995;2;1;2;13
185;24/07/1995;2;1;1;12
185;24/07/1995;2;1;1;10
185;24/07/1995;2;1;1;7
185;24/07/1995;2;2;1;12
185;24/07/1995;2;2;1;8
185;24/07/1995;2;3;1;7
185;24/07/1995;2;3;1;10
185;24/07/1995;2;3;1;18
185;24/07/1995;2;3;1;6
185;24/07/1995;2;3;1;9
185;24/07/1995;2;4;1;19
185;24/07/1995;3;1;1;6
185;24/07/1995;3;1;1;11
185;24/07/1995;3;2;1;7
185;24/07/1995;3;3;1;7
185;24/07/1995;3;3;3;11
185;24/07/1995;3;4;1;9
186;31/07/1995;1;1;1;12
186;31/07/1995;1;1;1;14
186;31/07/1995;1;2;1;11
186;31/07/1995;1;2;1;10
186;31/07/1995;1;2;1;12
186;31/07/1995;1;2;1;17
186;31/07/1995;1;3;1;8
186;31/07/1995;1;3;1;9
186;31/07/1995;1;3;1;11
186;31/07/1995;1;3;1;12
186;31/07/1995;1;3;1;16
186;31/07/1995;1;3;1;10
186;31/07/1995;1;4;1;10
186;31/07/1995;2;1;1;16
186;31/07/1995;2;1;1;14
186;31/07/1995;2;1;1;11
186;31/07/1995;2;1;1;9
186;31/07/1995;2;1;1;10
186;31/07/1995;2;1;1;13
186;31/07/1995;2;2;2;18
186;31/07/1995;2;2;1;15
186;31/07/1995;2;2;2;7
186;31/07/1995;2;2;2;13
186;31/07/1995;2;3;1;13
186;31/07/1995;2;3;1;10
186;31/07/1995;2;3;1;15
186;31/07/1995;2;3;1;7
186;31/07/1995;2;3;1;11
186;31/07/1995;2;4;1;7
186;31/07/1995;2;4;1;8
186;31/07/1995;2;4;1;9
186;31/07/1995;2;4;1;12
186;31/07/1995;2;4;1;22
186;31/07/1995;2;4;1;21
186;31/07/1995;3;1;1;9
186;31/07/1995;3;1;1;17
186;31/07/1995;3;2;1;13
186;31/07/1995;3;2;1;17
186;31/07/1995;3;2;1;12
186;31/07/1995;3;2;1;13
187;09/08/1995;1;1;7;7
187;09/08/1995;1;1;2;8
187;09/08/1995;1;1;2;9
187;09/08/1995;1;1;3;13
187;09/08/1995;1;1;1;11
187;09/08/1995;1;2;1;13
187;09/08/1995;1;3;9;6
187;09/08/1995;1;3;6;7
187;09/08/1995;1;3;1;8
187;09/08/1995;1;3;1;13
187;09/08/1995;1;3;3;15
187;09/08/1995;1;3;1;16
187;09/08/1995;1;3;1;17
187;09/08/1995;1;4;1;15
187;09/08/1995;1;4;1;13
187;09/08/1995;2;1;1;16
187;09/08/1995;2;1;2;10
187;09/08/1995;2;1;1;14
187;09/08/1995;2;1;2;11
187;09/08/1995;2;1;1;13
187;09/08/1995;2;1;3;9
187;09/08/1995;2;1;5;8
187;09/08/1995;2;1;3;7
187;09/08/1995;2;1;2;6
187;09/08/1995;2;1;1;12
187;09/08/1995;2;2;3;11
187;09/08/1995;2;2;1;9
187;09/08/1995;2;2;4;6
187;09/08/1995;2;2;1;13
187;09/08/1995;2;3;1;15
187;09/08/1995;2;3;2;13
187;09/08/1995;2;3;2;10
187;09/08/1995;2;3;3;12
187;09/08/1995;2;4;3;10
187;09/08/1995;2;4;1;7
187;09/08/1995;3;1;1;7
187;09/08/1995;3;1;5;6
187;09/08/1995;3;1;1;5
187;09/08/1995;3;1;1;8
187;09/08/1995;3;1;2;11
187;09/08/1995;3;2;2;6
187;09/08/1995;3;2;1;8
187;09/08/1995;3;2;1;18
187;09/08/1995;3;3;1;5
187;09/08/1995;3;3;1;6
187;09/08/1995;3;3;1;14
187;09/08/1995;3;4;1;10
187;09/08/1995;3;4;2;8
187;09/08/1995;3;4;1;13
187;09/08/1995;3;4;1;15
187;09/08/1995;3;4;1;17
187;09/08/1995;3;4;1;20
187;09/08/1995;3;4;2;6
188;22/08/1995;1;1;1;11
188;22/08/1995;1;1;2;6
188;22/08/1995;1;1;1;10
188;22/08/1995;1;1;1;12
188;22/08/1995;1;1;1;14
188;22/08/1995;1;1;1;18
188;22/08/1995;1;1;1;23
188;22/08/1995;1;1;2;7
188;22/08/1995;1;2;1;9
188;22/08/1995;1;2;1;10
188;22/08/1995;1;2;5;11
188;22/08/1995;1;2;4;12
188;22/08/1995;1;2;3;13
188;22/08/1995;1;2;1;14
188;22/08/1995;1;2;1;17
188;22/08/1995;1;3;3;10
188;22/08/1995;1;3;2;15
188;22/08/1995;1;3;2;14
188;22/08/1995;1;3;1;11
188;22/08/1995;1;3;8;9
188;22/08/1995;1;4;1;23
188;22/08/1995;1;4;2;15
188;22/08/1995;1;4;2;14
188;22/08/1995;1;4;1;13
188;22/08/1995;1;4;3;9
188;22/08/1995;1;4;2;12
188;22/08/1995;2;1;1;13
188;22/08/1995;2;1;1;17
188;22/08/1995;2;1;1;12
188;22/08/1995;2;1;2;11
188;22/08/1995;2;1;1;14
188;22/08/1995;2;1;2;9
188;22/08/1995;2;1;2;8
188;22/08/1995;2;2;1;19
188;22/08/1995;2;2;2;11
188;22/08/1995;2;2;1;16
188;22/08/1995;2;2;1;15
188;22/08/1995;2;2;2;14
188;22/08/1995;2;2;1;13
188;22/08/1995;2;2;2;10
188;22/08/1995;2;2;2;8
188;22/08/1995;2;2;1;7
188;22/08/1995;2;3;1;10
188;22/08/1995;2;3;4;11
188;22/08/1995;2;3;1;19
188;22/08/1995;2;4;1;15
188;22/08/1995;2;4;1;14
188;22/08/1995;2;4;2;11
188;22/08/1995;2;4;1;9
188;22/08/1995;3;1;1;14
188;22/08/1995;3;1;1;20
188;22/08/1995;3;1;2;12
188;22/08/1995;3;1;1;10
188;22/08/1995;3;2;1;13
188;22/08/1995;3;2;1;12
188;22/08/1995;3;2;1;11
188;22/08/1995;3;3;3;11
188;22/08/1995;3;3;1;10
188;22/08/1995;3;4;1;19
188;22/08/1995;3;4;1;12
188;22/08/1995;3;4;1;9
189;05/09/1995;1;1;1;8
189;05/09/1995;1;1;2;14
189;05/09/1995;1;1;1;16
189;05/09/1995;1;1;3;17
189;05/09/1995;1;1;1;19
189;05/09/1995;1;1;1;22
189;05/09/1995;1;2;4;9
189;05/09/1995;1;2;1;18
189;05/09/1995;1;2;1;23
189;05/09/1995;1;3;1;11
189;05/09/1995;1;3;1;9
189;05/09/1995;1;3;1;14
189;05/09/1995;1;3;1;16
189;05/09/1995;1;3;1;17
189;05/09/1995;1;3;1;18
189;05/09/1995;1;3;1;21
189;05/09/1995;1;4;2;11
189;05/09/1995;1;4;1;12
189;05/09/1995;1;4;1;14
189;05/09/1995;2;1;2;17
189;05/09/1995;2;1;1;16
189;05/09/1995;2;1;2;15
189;05/09/1995;2;1;2;8
189;05/09/1995;2;2;1;22
189;05/09/1995;2;2;1;18
189;05/09/1995;2;2;2;16
189;05/09/1995;2;2;1;15
189;05/09/1995;2;2;1;10
189;05/09/1995;2;2;1;13
189;05/09/1995;2;3;1;10
189;05/09/1995;2;3;1;11
189;05/09/1995;2;3;3;15
189;05/09/1995;2;3;1;16
189;05/09/1995;2;4;1;12
189;05/09/1995;2;4;1;16
189;05/09/1995;3;1;1;14
189;05/09/1995;3;1;3;16
189;05/09/1995;3;2;1;18
189;05/09/1995;3;3;1;19
189;05/09/1995;3;3;1;13
189;05/09/1995;3;4;1;7
189;05/09/1995;3;4;1;24
190;15/04/1996;1;1;0;
190;15/04/1996;2;1;0;
190;15/04/1996;3;1;0;
191;25/04/1996;1;1;0;
191;25/04/1996;2;1;0;
191;25/04/1996;3;1;1;8
192;06/05/1996;1;1;1;13
192;06/05/1996;2;1;0;
192;06/05/1996;3;1;3;9
192;06/05/1996;3;2;1;12
193;15/05/1996;1;1;2;7
193;15/05/1996;1;1;1;8
193;15/05/1996;1;1;1;13
193;15/05/1996;1;1;1;12
193;15/05/1996;1;2;1;9
193;15/05/1996;1;2;1;16
193;15/05/1996;1;3;1;8
193;15/05/1996;1;3;1;13
193;15/05/1996;1;4;1;20
193;15/05/1996;1;4;1;19
193;15/05/1996;1;4;3;9
193;15/05/1996;1;4;1;13
193;15/05/1996;1;4;2;10
193;15/05/1996;1;4;1;12
193;15/05/1996;1;4;1;11
193;15/05/1996;1;4;1;8
193;15/05/1996;2;1;1;16
193;15/05/1996;2;1;1;6
193;15/05/1996;2;2;1;14
193;15/05/1996;2;2;1;15
193;15/05/1996;2;3;2;10
193;15/05/1996;3;1;1;14
193;15/05/1996;3;1;1;8
193;15/05/1996;3;2;1;9
193;15/05/1996;3;2;3;7
193;15/05/1996;3;2;4;8
193;15/05/1996;3;3;2;11
193;15/05/1996;3;3;1;6
193;15/05/1996;3;3;4;7
193;15/05/1996;3;3;2;10
193;15/05/1996;3;3;1;13
193;15/05/1996;3;3;3;8
193;15/05/1996;3;4;2;8
193;15/05/1996;3;4;1;7
194;23/05/1996;1;1;1;8
194;23/05/1996;1;1;1;9
194;23/05/1996;1;1;1;10
194;23/05/1996;1;1;1;13
194;23/05/1996;1;1;1;7
194;23/05/1996;1;1;1;12
194;23/05/1996;1;2;1;8
194;23/05/1996;1;2;2;10
194;23/05/1996;1;2;1;22
194;23/05/1996;1;3;1;9
194;23/05/1996;1;3;1;14
194;23/05/1996;1;3;1;15
194;23/05/1996;1;3;1;17
194;23/05/1996;1;3;2;13
194;23/05/1996;1;4;1;8
194;23/05/1996;1;4;1;10
194;23/05/1996;1;4;2;11
194;23/05/1996;1;4;1;12
194;23/05/1996;1;4;1;16
194;23/05/1996;2;1;2;12
194;23/05/1996;2;1;1;9
194;23/05/1996;2;2;1;11
194;23/05/1996;2;3;1;12
194;23/05/1996;2;3;2;15
194;23/05/1996;2;3;1;10
194;23/05/1996;2;3;1;11
194;23/05/1996;2;4;1;13
194;23/05/1996;2;4;1;10
194;23/05/1996;3;1;1;13
194;23/05/1996;3;1;1;11
194;23/05/1996;3;1;2;9
194;23/05/1996;3;2;1;7
194;23/05/1996;3;2;3;8
194;23/05/1996;3;2;2;9
194;23/05/1996;3;2;1;10
194;23/05/1996;3;2;1;13
194;23/05/1996;3;3;2;8
194;23/05/1996;3;3;1;10
194;23/05/1996;3;3;3;13
194;23/05/1996;3;3;2;11
194;23/05/1996;3;3;1;9
194;23/05/1996;3;4;2;5
194;23/05/1996;3;4;2;8
194;23/05/1996;3;4;2;11
194;23/05/1996;3;4;1;12
195;03/06/1996;1;1;1;11
195;03/06/1996;1;1;1;15
195;03/06/1996;1;2;2;10
195;03/06/1996;1;2;1;8
195;03/06/1996;1;2;1;11
195;03/06/1996;1;2;1;12
195;03/06/1996;1;2;2;14
195;03/06/1996;1;2;1;15
195;03/06/1996;1;2;1;16
195;03/06/1996;1;3;1;13
195;03/06/1996;1;3;1;9
195;03/06/1996;1;4;1;8
195;03/06/1996;1;4;1;15
195;03/06/1996;1;4;1;6
195;03/06/1996;1;4;1;9
195;03/06/1996;1;4;1;10
195;03/06/1996;1;4;1;11
195;03/06/1996;1;4;2;13
195;03/06/1996;1;4;1;14
195;03/06/1996;2;1;1;15
195;03/06/1996;2;2;2;15
195;03/06/1996;2;3;2;14
195;03/06/1996;3;1;1;13
195;03/06/1996;3;1;1;12
195;03/06/1996;3;1;1;11
195;03/06/1996;3;1;1;10
195;03/06/1996;3;1;1;9
195;03/06/1996;3;1;5;14
195;03/06/1996;3;1;2;7
195;03/06/1996;3;1;1;15
195;03/06/1996;3;1;1;16
195;03/06/1996;3;1;1;19
195;03/06/1996;3;2;1;13
195;03/06/1996;3;3;1;8
195;03/06/1996;3;4;1;9
195;03/06/1996;3;4;1;10
195;03/06/1996;3;4;1;12
195;03/06/1996;3;4;1;19
195;03/06/1996;3;4;1;15
196;13/06/1996;1;1;1;17
196;13/06/1996;1;2;1;18
196;13/06/1996;2;1;1;18
196;13/06/1996;2;2;1;19
196;13/06/1996;2;2;1;13
196;13/06/1996;3;1;1;16
196;13/06/1996;3;1;2;17
196;13/06/1996;3;1;1;12
196;13/06/1996;3;1;1;14
196;13/06/1996;3;1;1;13
196;13/06/1996;3;2;1;10
196;13/06/1996;3;2;1;12
196;13/06/1996;3;2;1;14
196;13/06/1996;3;2;2;15
196;13/06/1996;3;2;1;19
196;13/06/1996;3;2;1;20
196;13/06/1996;3;3;1;13
196;13/06/1996;3;4;1;14
197;26/06/1996;1;1;1;7
197;26/06/1996;1;1;1;6
197;26/06/1996;1;1;1;19
197;26/06/1996;1;2;2;6
197;26/06/1996;1;2;1;7
197;26/06/1996;1;2;1;30
197;26/06/1996;1;3;1;10
197;26/06/1996;1;3;1;11
197;26/06/1996;1;3;2;18
197;26/06/1996;2;1;1;6
197;26/06/1996;2;1;1;7
197;26/06/1996;2;1;1;9
197;26/06/1996;2;1;1;18
197;26/06/1996;2;1;1;15
197;26/06/1996;2;1;1;14
197;26/06/1996;2;1;1;12
197;26/06/1996;2;1;1;11
197;26/06/1996;2;2;1;21
197;26/06/1996;2;2;1;10
197;26/06/1996;2;2;2;11
197;26/06/1996;2;2;1;9
197;26/06/1996;2;2;2;6
197;26/06/1996;2;2;1;14
197;26/06/1996;2;3;2;24
197;26/06/1996;2;3;1;12
197;26/06/1996;2;3;1;7
197;26/06/1996;2;3;1;6
197;26/06/1996;2;3;1;8
197;26/06/1996;2;3;1;5
197;26/06/1996;2;4;1;15
197;26/06/1996;2;4;1;9
197;26/06/1996;2;4;1;20
197;26/06/1996;3;1;1;18
197;26/06/1996;3;1;1;17
197;26/06/1996;3;1;1;16
197;26/06/1996;3;1;1;11
197;26/06/1996;3;1;1;20
197;26/06/1996;3;1;1;21
197;26/06/1996;3;1;1;22
197;26/06/1996;3;2;1;14
197;26/06/1996;3;2;3;10
197;26/06/1996;3;2;1;15
197;26/06/1996;3;2;1;6
197;26/06/1996;3;3;1;18
197;26/06/1996;3;4;1;5
197;26/06/1996;3;4;1;9
197;26/06/1996;3;4;1;10
197;26/06/1996;3;4;1;14
197;26/06/1996;3;4;1;19
198;03/07/1996;1;1;1;18
198;03/07/1996;1;1;1;8
198;03/07/1996;1;1;2;10
198;03/07/1996;1;2;1;8
198;03/07/1996;1;2;1;10
198;03/07/1996;1;2;1;17
198;03/07/1996;1;3;1;8
198;03/07/1996;1;3;1;10
198;03/07/1996;1;3;1;18
198;03/07/1996;1;4;1;10
198;03/07/1996;1;4;1;11
198;03/07/1996;1;4;1;15
198;03/07/1996;1;4;2;12
198;03/07/1996;2;1;1;8
198;03/07/1996;2;2;1;18
198;03/07/1996;2;2;1;11
198;03/07/1996;2;2;1;10
198;03/07/1996;2;3;1;23
198;03/07/1996;2;3;1;17
198;03/07/1996;2;3;1;12
198;03/07/1996;2;3;1;11
198;03/07/1996;2;3;1;8
198;03/07/1996;2;3;2;10
198;03/07/1996;2;3;1;9
198;03/07/1996;2;3;1;11
198;03/07/1996;3;1;5;8
198;03/07/1996;3;1;1;21
198;03/07/1996;3;1;1;18
198;03/07/1996;3;1;1;17
198;03/07/1996;3;1;2;11
198;03/07/1996;3;1;4;9
198;03/07/1996;3;1;3;10
198;03/07/1996;3;2;1;9
198;03/07/1996;3;2;2;10
198;03/07/1996;3;2;1;11
198;03/07/1996;3;2;1;14
198;03/07/1996;3;3;1;12
198;03/07/1996;3;3;1;7
198;03/07/1996;3;3;1;8
198;03/07/1996;3;3;2;10
198;03/07/1996;3;3;1;14
198;03/07/1996;3;3;1;9
198;03/07/1996;3;4;1;13
198;03/07/1996;3;4;1;7
198;03/07/1996;3;4;2;9
198;03/07/1996;3;4;1;17
198;03/07/1996;3;4;6;8
198;03/07/1996;3;4;1;10
199;16/07/1996;1;1;1;16
199;16/07/1996;1;1;2;19
199;16/07/1996;1;1;1;11
199;16/07/1996;1;1;1;15
199;16/07/1996;1;1;1;14
199;16/07/1996;1;1;1;13
199;16/07/1996;1;1;1;12
199;16/07/1996;1;1;1;10
199;16/07/1996;1;2;2;10
199;16/07/1996;1;3;1;12
199;16/07/1996;1;3;1;10
199;16/07/1996;1;3;1;9
199;16/07/1996;2;1;2;11
199;16/07/1996;2;1;2;10
199;16/07/1996;2;1;1;7
199;16/07/1996;2;1;1;12
199;16/07/1996;2;1;2;13
199;16/07/1996;2;1;3;15
199;16/07/1996;2;1;1;18
199;16/07/1996;2;1;1;17
199;16/07/1996;2;1;1;16
199;16/07/1996;2;1;2;14
199;16/07/1996;2;2;1;18
199;16/07/1996;2;2;1;13
199;16/07/1996;2;2;1;10
199;16/07/1996;2;2;1;8
199;16/07/1996;2;2;1;12
199;16/07/1996;2;3;1;19
199;16/07/1996;2;3;1;17
199;16/07/1996;2;3;2;16
199;16/07/1996;2;3;1;13
199;16/07/1996;2;3;1;12
199;16/07/1996;2;4;1;14
199;16/07/1996;3;1;3;12
199;16/07/1996;3;1;2;14
199;16/07/1996;3;1;1;13
199;16/07/1996;3;1;4;11
199;16/07/1996;3;1;1;10
199;16/07/1996;3;1;1;15
199;16/07/1996;3;2;1;14
199;16/07/1996;3;2;1;18
199;16/07/1996;3;2;1;17
199;16/07/1996;3;2;1;16
199;16/07/1996;3;2;1;15
199;16/07/1996;3;2;3;13
199;16/07/1996;3;2;3;10
199;16/07/1996;3;2;3;9
199;16/07/1996;3;2;1;7
199;16/07/1996;3;2;2;8
199;16/07/1996;3;3;1;8
199;16/07/1996;3;3;1;6
199;16/07/1996;3;3;1;7
199;16/07/1996;3;3;2;10
199;16/07/1996;3;3;1;11
199;16/07/1996;3;3;1;19
199;16/07/1996;3;3;2;18
199;16/07/1996;3;3;1;17
199;16/07/1996;3;3;2;16
199;16/07/1996;3;3;2;14
199;16/07/1996;3;3;1;13
199;16/07/1996;3;3;1;12
199;16/07/1996;3;4;2;12
199;16/07/1996;3;4;2;7
199;16/07/1996;3;4;1;18
199;16/07/1996;3;4;2;17
199;16/07/1996;3;4;1;16
199;16/07/1996;3;4;2;15
199;16/07/1996;3;4;2;14
199;16/07/1996;3;4;1;13
199;16/07/1996;3;4;1;8
199;16/07/1996;3;4;3;9
200;29/07/1996;1;1;3;15
200;29/07/1996;1;1;1;14
200;29/07/1996;1;1;1;20
200;29/07/1996;1;1;1;8
200;29/07/1996;1;2;2;10
200;29/07/1996;1;2;1;12
200;29/07/1996;1;2;1;14
200;29/07/1996;1;2;1;15
200;29/07/1996;1;2;2;16
200;29/07/1996;1;2;1;18
200;29/07/1996;1;3;1;9
200;29/07/1996;1;3;1;12
200;29/07/1996;1;3;1;10
200;29/07/1996;1;3;1;13
200;29/07/1996;1;3;1;14
200;29/07/1996;1;3;3;15
200;29/07/1996;1;3;1;17
200;29/07/1996;1;4;1;8
200;29/07/1996;1;4;2;14
